X,Y,OBJECTID,POSTCODE,NO_OF_PROPERTIES,NO_OF_HA_PROPERTIES,F__HA_OF_POSTCODE_TOTAL,NO_OF_OTHER_PROPERTIES,F__OTHER_OF_POSTCODE_TOTAL,ADDRESS,LATITUDE,LONGITUDE,EASTING,NORTHING,CONSTITUENCY,WARD,LSOA,REGION,LSOA_CODE,ROW_NUMBER
-4.25884100009419,55.8489700001989,10167,G5 9AE,10,2,0,8,1,G5 9AE,55.84897,-4.258841,258680,664059,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10610
-4.32287199995958,55.8104380000184,10168,G46 8EG,7,3,0,4,1,G46 8EG,55.810438,-4.322872,254528,659905,Glasgow South,Newlands/Auldburn,Carnwadric West - 05,,S01009943,10311
-4.29945500010246,55.8585309998349,10169,G51 2NG,39,30,1,9,0,G51 2NG,55.858531,-4.299455,256173,665207,Glasgow South West,Govan,Ibrox - 01,,S01009859,10815
-4.28813600024879,55.8521899998042,10170,G51 1NE,18,0,0,18,1,G51 1NE,55.85219,-4.288136,256858,664478,Glasgow Central,Govan,Kinning Park and Festival Park - 03,,S01009868,10721
-4.31704600043894,55.8633140001054,10171,G51 3EY,53,11,0,42,1,G51 3EY,55.863314,-4.317046,255090,665776,Glasgow South West,Govan,Govan and Linthouse - 04,,S01009844,10911
-4.24261300006359,55.8498920000562,10172,G5 0PS,75,75,1,0,0,G5 0PS,55.849892,-4.242613,259699,664129,Glasgow Central,Southside Central,Gorbals and Hutchesontown - 03,,S01010025,10513
-4.25417700013964,55.8500979997817,10173,G5 9AF,6,6,1,0,0,G5 9AF,55.850098,-4.254177,258976,664175,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10611
-4.32311899983176,55.8092199999074,10174,G46 8EH,40,29,1,11,0,G46 8EH,55.80922,-4.323119,254508,659770,Glasgow South,Newlands/Auldburn,Carnwadric West - 05,,S01009943,10312
-4.30069399966146,55.8586690001776,10175,G51 2NH,45,31,1,14,0,G51 2NH,55.858669,-4.300694,256096,665225,Glasgow South West,Govan,Ibrox - 01,,S01009859,10816
-4.29222600009299,55.8513769998425,10176,G51 1NS,44,0,0,44,1,G51 1NS,55.851377,-4.292226,256599,664396,Glasgow Central,Govan,Kingston West and Dumbreck - 02,,S01009872,10722
-4.31307200004737,55.863137999905,10177,G51 3LA,24,21,1,3,0,G51 3LA,55.863138,-4.313072,255338,665748,Glasgow South West,Govan,Govan and Linthouse - 04,,S01009844,10912
-4.24261300006359,55.8498920000562,10178,G5 0PU,2,2,1,0,0,G5 0PU,55.849892,-4.242613,259699,664129,Glasgow Central,Southside Central,Gorbals and Hutchesontown - 03,,S01010025,10514
-4.25538700028461,55.8505790000963,10179,G5 9AJ,51,0,0,51,1,G5 9AJ,55.850579,-4.255387,258902,664231,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10612
-4.32299199961018,55.809780000166,10180,G46 8EJ,8,4,0,4,0,G46 8EJ,55.80978,-4.322992,254518,659832,Glasgow South,Newlands/Auldburn,Carnwadric West - 05,,S01009943,10313
-4.29990600018917,55.8577760001818,10181,G51 2NT,49,34,1,15,0,G51 2NT,55.857776,-4.299906,256142,665124,Glasgow South West,Govan,Ibrox - 01,,S01009859,10817
-4.29170999970894,55.8512960002079,10182,G51 1NT,24,0,0,24,1,G51 1NT,55.851296,-4.29171,256631,664386,Glasgow Central,Govan,Kingston West and Dumbreck - 02,,S01009872,10723
-4.31367700011988,55.8630900001244,10183,G51 3LB,21,21,1,0,0,G51 3LB,55.86309,-4.313677,255300,665744,Glasgow South West,Govan,Govan and Linthouse - 04,,S01009844,10913
-4.24245800025288,55.8488789999361,10184,G5 0PX,75,75,1,0,0,G5 0PX,55.848879,-4.242458,259705,664016,Glasgow Central,Southside Central,Gorbals and Hutchesontown - 04,,S01010026,10515
-4.25518499971993,55.8517689997852,10185,G5 9AQ,12,0,0,12,1,G5 9AQ,55.851769,-4.255185,258919,664363,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10613
-4.25556600038477,55.8509079998846,10186,G5 9AR,12,0,0,12,1,G5 9AR,55.850908,-4.255566,258892,664268,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10614
-4.25527299958349,55.8516729998046,10187,G5 9AT,8,0,0,8,1,G5 9AT,55.851673,-4.255273,258913,664353,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10615
-4.25666500020166,55.8511219999363,10188,G5 9AW,24,0,0,24,1,G5 9AW,55.851122,-4.256665,258824,664294,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10616
-4.25186700035282,55.8479920000859,10189,G5 9AX,12,12,1,0,0,G5 9AX,55.847992,-4.251867,259113,663936,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10617
-4.2516179999325,55.848104000142,10190,G5 9AY,16,16,1,0,0,G5 9AY,55.848104,-4.251618,259129,663948,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10618
-4.25997300042135,55.8475879997954,10191,G5 9DE,60,38,1,22,0,G5 9DE,55.847588,-4.259973,258604,663908,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10619
-4.25543400014028,55.8530720001193,10192,G5 9EP,1,0,0,1,1,G5 9EP,55.853072,-4.255434,258908,664509,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10620
-4.25824699989233,55.8527820002168,10193,G5 9EQ,21,1,0,20,1,G5 9EQ,55.852782,-4.258247,258731,664482,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10621
-4.25526900028385,55.8529770002418,10194,G5 9EW,2,0,0,2,1,G5 9EW,55.852977,-4.255269,258918,664498,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10622
-4.2587580002535,55.8539010001128,10195,G5 9HR,10,0,0,10,1,G5 9HR,55.853901,-4.258758,258703,664608,Glasgow Central,Govan,Laurieston and Tradeston - 05,,S01010035,10623
-4.25890100036862,55.853318000225,10196,G5 9HU,19,0,0,19,1,G5 9HU,55.853318,-4.258901,258692,664543,Glasgow Central,Govan,Laurieston and Tradeston - 05,,S01010035,10624
-4.25835599967227,55.8535529999312,10197,G5 9JB,18,3,0,15,1,G5 9JB,55.853553,-4.258356,258727,664568,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10625
-4.25812999971647,55.8535529999312,10198,G5 9JE,18,0,0,18,1,G5 9JE,55.853553,-4.25813,258741,664568,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10626
-4.25784799968417,55.8527890001234,10199,G5 9JF,9,1,0,8,1,G5 9JF,55.852789,-4.257848,258756,664482,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10627
-4.25745000019922,55.8536740001333,10200,G5 9JG,64,0,0,64,1,G5 9JG,55.853674,-4.25745,258784,664580,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10628
-4.25669899963854,55.85366900017,10201,G5 9JH,8,0,0,8,1,G5 9JH,55.853669,-4.256699,258831,664578,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10629
-4.26010399994261,55.8465519999375,10202,G5 9LA,10,5,0,5,0,G5 9LA,55.846552,-4.260104,258592,663793,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10630
-4.25920099994429,55.8497050001359,10203,G5 9NE,60,30,0,30,0,G5 9NE,55.849705,-4.259201,258660,664142,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10631
-4.25839599985526,55.8498810001748,10204,G5 9NF,56,33,1,23,0,G5 9NF,55.849881,-4.258396,258711,664160,Glasgow Central,Southside Central,Laurieston and Tradeston - 05,,S01010035,10632
-4.25822099995307,55.8474130000164,10205,G5 9NS,68,46,1,22,0,G5 9NS,55.847413,-4.258221,258713,663885,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10633
-4.25667500024742,55.8485330002171,10206,G5 9QB,34,33,1,1,0,G5 9QB,55.848533,-4.256675,258814,664006,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10634
-4.25650299981997,55.8489190000169,10207,G5 9QD,26,26,1,0,0,G5 9QD,55.848919,-4.256503,258826,664049,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10635
-4.25631500039731,55.8492230000925,10208,G5 9QE,76,76,1,0,0,G5 9QE,55.849223,-4.256315,258839,664082,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10636
-4.25573700008899,55.8494489998485,10209,G5 9QF,35,22,1,13,0,G5 9QF,55.849449,-4.255737,258876,664106,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10637
-4.2598629999182,55.846789999915,10210,G5 9QG,25,16,1,9,0,G5 9QG,55.84679,-4.259863,258608,663819,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10638
-4.25627500021433,55.8496599998805,10211,G5 9QL,28,14,0,14,0,G5 9QL,55.84966,-4.256275,258843,664131,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10639
-4.25779099978274,55.8468409998646,10212,G5 9QQ,18,9,0,9,0,G5 9QQ,55.846841,-4.257791,258738,663820,Glasgow Central,Southside Central,Laurieston and Tradeston - 03,,S01010033,10640
-4.25752899984193,55.8497579997759,10213,G5 9QS,17,1,0,16,1,G5 9QS,55.849758,-4.257529,258765,664144,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10641
-4.25626199979553,55.8477590001238,10214,G5 9QZ,16,8,0,8,0,G5 9QZ,55.847759,-4.256262,258837,663919,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10642
-4.25459200024133,55.8495329997978,10215,G5 9RB,29,29,1,0,0,G5 9RB,55.849533,-4.254592,258948,664113,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10643
-4.25661699962279,55.8502960000995,10216,G5 9RE,65,2,0,63,1,G5 9RE,55.850296,-4.256617,258824,664202,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10644
-4.26200500037382,55.8435149999577,10217,G5 9RN,10,7,1,3,0,G5 9RN,55.843515,-4.262005,258462,663459,Glasgow Central,Southside Central,Laurieston and Tradeston - 03,,S01010033,10645
-4.26258899963162,55.843405000104,10218,G5 9RP,24,3,0,21,1,G5 9RP,55.843405,-4.262589,258425,663448,Glasgow Central,Pollokshields,Laurieston and Tradeston - 03,,S01010033,10646
-4.26211800035174,55.8446040001749,10219,G5 9RR,12,0,0,12,1,G5 9RR,55.844604,-4.262118,258459,663580,Glasgow Central,Pollokshields,Laurieston and Tradeston - 03,,S01010033,10647
-4.26155599993695,55.8445840001889,10220,G5 9RU,8,0,0,8,1,G5 9RU,55.844584,-4.261556,258494,663577,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10648
-4.26238199994236,55.844515000032,10221,G5 9RY,7,0,0,7,1,G5 9RY,55.844515,-4.262382,258442,663571,Glasgow Central,Pollokshields,Laurieston and Tradeston - 03,,S01010033,10649
-4.26101500033687,55.8449080002088,10222,G5 9SB,25,24,1,1,0,G5 9SB,55.844908,-4.261015,258529,663612,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10650
-4.26083100021386,55.8466819998896,10223,G5 9SP,7,5,1,2,0,G5 9SP,55.846682,-4.260831,258547,663809,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10651
-4.25870800002479,55.8464420001039,10224,G5 9SS,13,9,1,4,0,G5 9SS,55.846442,-4.258708,258679,663778,Glasgow Central,Southside Central,Laurieston and Tradeston - 03,,S01010033,10652
-4.2597869997502,55.8463150000969,10225,G5 9ST,16,16,1,0,0,G5 9ST,55.846315,-4.259787,258611,663766,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10653
-4.25929700020377,55.8464050002321,10226,G5 9SZ,4,0,0,4,1,G5 9SZ,55.846405,-4.259297,258642,663775,Glasgow Central,Southside Central,Laurieston and Tradeston - 04,,S01010034,10654
-4.25184100041356,55.8525450000405,10227,G5 9TA,1,0,0,1,1,G5 9TA,55.852545,-4.251841,259131,664443,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10655
-4.25549400041475,55.85379400007,10228,G5 9TW,15,0,0,15,1,G5 9TW,55.853794,-4.255494,258907,664589,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10656
-4.24894099972455,55.8515419999581,10229,G5 9XA,2,0,0,2,1,G5 9XA,55.851542,-4.248941,259309,664325,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10657
-4.25211000002706,55.8475430001148,10230,G5 9XS,12,12,1,0,0,G5 9XS,55.847543,-4.25211,259096,663887,Glasgow Central,Southside Central,Gorbals and Hutchesontown - 08,,S01010030,10658
-4.25071400010924,55.8484979998641,10231,G5 9XT,53,42,1,11,0,G5 9XT,55.848498,-4.250714,259187,663990,Glasgow Central,Southside Central,Gorbals and Hutchesontown - 05,,S01010027,10659
-4.24947399982704,55.8522290000782,10232,G5 9YN,1,0,0,1,1,G5 9YN,55.852229,-4.249474,259278,664403,Glasgow Central,Southside Central,Laurieston and Tradeston - 02,,S01010032,10660
-4.29994899984687,55.8533719998799,10233,G51 1AA,18,15,1,3,0,G51 1AA,55.853372,-4.299949,256123,664634,Glasgow South West,Govan,Ibrox East and Cessnock - 01,,S01009862,10661
-4.29832299977527,55.8534379997483,10234,G51 1AB,49,25,1,24,0,G51 1AB,55.853438,-4.298323,256225,664638,Glasgow South West,Govan,Ibrox East and Cessnock - 01,,S01009862,10662
-4.29768699974065,55.8532069999704,10235,G51 1AD,55,10,0,45,1,G51 1AD,55.853207,-4.297687,256264,664611,Glasgow South West,Govan,Ibrox East and Cessnock - 01,,S01009862,10663
-4.29733600011137,55.8529440001822,10236,G51 1AE,36,3,0,33,1,G51 1AE,55.852944,-4.297336,256285,664581,Glasgow South West,Govan,Ibrox East and Cessnock - 01,,S01009862,10664
-4.29764099970988,55.8527050001521,10237,G51 1AF,44,0,0,44,1,G51 1AF,55.852705,-4.297641,256265,664555,Glasgow South West,Govan,Ibrox East and Cessnock - 02,,S01009863,10665
-4.29793299978793,55.8525099997706,10238,G51 1AG,33,8,0,25,1,G51 1AG,55.85251,-4.297933,256246,664534,Glasgow South West,Govan,Ibrox East and Cessnock - 02,,S01009863,10666
-4.29716299985901,55.852453000157,10239,G51 1AH,46,12,0,34,1,G51 1AH,55.852453,-4.297163,256294,664526,Glasgow South West,Govan,Kinning Park and Festival Park - 05,,S01009870,10667
-4.29707900019343,55.8532000001391,10240,G51 1AJ,50,25,0,25,0,G51 1AJ,55.8532,-4.297079,256302,664609,Glasgow South West,Govan,Ibrox East and Cessnock - 01,,S01009862,10668
-4.29562399982605,55.85290400021,10241,G51 1AL,36,24,1,12,0,G51 1AL,55.852904,-4.295624,256392,664573,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10669
-4.29439899961244,55.8529989997617,10242,G51 1AP,18,9,0,9,0,G51 1AP,55.852999,-4.294399,256469,664581,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10670
-4.29737499957112,55.8522599998802,10243,G51 1AQ,45,8,0,37,1,G51 1AQ,55.85226,-4.297375,256280,664505,Glasgow South West,Govan,Ibrox East and Cessnock - 02,,S01009863,10671
-4.29452199963608,55.8523670001128,10244,G51 1AS,30,2,0,28,1,G51 1AS,55.852367,-4.294522,256459,664511,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10672
-4.29539200002246,55.8522340002269,10245,G51 1AT,51,0,0,51,1,G51 1AT,55.852234,-4.295392,256404,664498,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10673
-4.29717799992761,55.8518950001876,10246,G51 1AU,4,0,0,4,1,G51 1AU,55.851895,-4.297178,256291,664464,Glasgow South West,Govan,Ibrox East and Cessnock - 02,,S01009863,10674
-4.2953669999081,55.8526209999991,10247,G51 1AW,36,24,1,12,0,G51 1AW,55.852621,-4.295367,256407,664541,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10675
-4.29095599967352,55.8531029997531,10248,G51 1AX,33,32,1,1,0,G51 1AX,55.853103,-4.290956,256685,664585,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10676
-4.31009000024091,55.8502910002057,10249,G51 1AZ,28,28,1,0,0,G51 1AZ,55.850291,-4.31009,255477,664312,Glasgow South West,Govan,Ibrox East and Cessnock - 03,,S01009864,10677
-4.29102400034391,55.8556179997706,10250,G51 1BD,13,0,0,13,1,G51 1BD,55.855618,-4.291024,256690,664865,Glasgow Central,Govan,Ibrox East and Cessnock - 01,,S01009862,10678
-4.29774399964205,55.8517180002505,10251,G51 1BE,8,0,0,8,1,G51 1BE,55.851718,-4.297744,256255,664445,Glasgow South West,Govan,Ibrox East and Cessnock - 02,,S01009863,10679
-4.29276199967019,55.8523369998182,10252,G51 1BH,21,0,0,21,1,G51 1BH,55.852337,-4.292762,256569,664504,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10680
-4.29176699961037,55.8522659999529,10253,G51 1BJ,24,0,0,24,1,G51 1BJ,55.852266,-4.291767,256631,664494,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10681
-4.29105399958281,55.8525979998415,10254,G51 1BL,65,43,1,22,0,G51 1BL,55.852598,-4.291054,256677,664529,Glasgow Central,Govan,Kinning Park and Festival Park - 04,,S01009869,10682
-4.29030499957027,55.8523919997525,10255,G51 1BN,9,0,0,9,1,G51 1BN,55.852392,-4.290305,256723,664505,Glasgow Central,Govan,Kinning Park and Festival Park - 04,,S01009869,10683
-4.2934389997127,55.8521309998583,10256,G51 1BQ,25,0,0,25,1,G51 1BQ,55.852131,-4.293439,256526,664482,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10684
-4.28911100021714,55.8524680000104,10257,G51 1BS,12,0,0,12,1,G51 1BS,55.852468,-4.289111,256798,664511,Glasgow Central,Govan,Kinning Park and Festival Park - 01,,S01009866,10685
-4.28766300042077,55.8525349998225,10258,G51 1BU,38,0,0,38,1,G51 1BU,55.852535,-4.287663,256889,664515,Glasgow Central,Govan,Kinning Park and Festival Park - 01,,S01009866,10686
-4.28944699977779,55.8527499999072,10259,G51 1BW,59,0,0,59,1,G51 1BW,55.85275,-4.289447,256778,664543,Glasgow Central,Govan,Kinning Park and Festival Park - 04,,S01009869,10687
-4.29531099983158,55.8532869997542,10260,G51 1DJ,43,33,1,10,0,G51 1DJ,55.853287,-4.295311,256413,664615,Glasgow Central,Govan,Ibrox East and Cessnock - 01,,S01009862,10688
-4.28868500024478,55.8528269998827,10261,G51 1DP,68,0,0,68,1,G51 1DP,55.852827,-4.288685,256826,664550,Glasgow Central,Govan,Kinning Park and Festival Park - 01,,S01009866,10689
-4.28914899985195,55.8531059999766,10262,G51 1DW,10,0,0,10,1,G51 1DW,55.853106,-4.289149,256798,664582,Glasgow Central,Govan,Kinning Park and Festival Park - 05,,S01009870,10690
-4.29496799969991,55.8569279997877,10263,G51 1DZ,13,0,0,13,1,G51 1DZ,55.856928,-4.294968,256448,665019,Glasgow Central,Govan,Ibrox East and Cessnock - 01,,S01009862,10691
-4.2942470001748,55.8585560000466,10264,G51 1EA,7,0,0,7,1,G51 1EA,55.858556,-4.294247,256499,665199,Glasgow Central,Govan,Ibrox East and Cessnock - 01,,S01009862,10692
-4.28446599963083,55.8536239999663,10265,G51 1EL,19,0,0,19,1,G51 1EL,55.853624,-4.284466,257093,664630,Glasgow Central,Govan,Kinning Park and Festival Park - 01,,S01009866,10693
-4.28488099973256,55.8541649998583,10266,G51 1EX,38,1,0,37,1,G51 1EX,55.854165,-4.284881,257069,664691,Glasgow Central,Govan,Kinning Park and Festival Park - 01,,S01009866,10694
-4.28255900025017,55.853812000079,10267,G51 1HA,20,19,1,1,0,G51 1HA,55.853812,-4.282559,257213,664647,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10695
-4.28193900010906,55.8535579999095,10268,G51 1HB,1,1,1,0,0,G51 1HB,55.853558,-4.281939,257251,664617,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10696
-4.2808219998505,55.8552559999099,10269,G51 1HF,50,0,0,50,1,G51 1HF,55.855256,-4.280822,257327,664804,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10697
-4.27873700019457,55.8556630001861,10270,G51 1HG,114,0,0,114,1,G51 1HG,55.855663,-4.278737,257459,664845,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10698
-4.27815300003847,55.8544239999609,10271,G51 1HH,12,0,0,12,1,G51 1HH,55.854424,-4.278153,257491,664706,Glasgow Central,Govan,Laurieston and Tradeston - 01,,S01010031,10699
-4.28003000018026,55.8559080001899,10272,G51 1HL,2,0,0,2,1,G51 1HL,55.855908,-4.28003,257379,664875,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10700
-4.28111099955551,55.8560950000114,10273,G51 1HN,40,0,0,40,1,G51 1HN,55.856095,-4.281111,257312,664898,Glasgow Central,Govan,Kinning Park and Festival Park - 02,,S01009867,10701
-4.21855299960081,55.8112060002495,10274,G45 0BT,15,15,1,0,0,G45 0BT,55.811206,-4.218553,261067,659776,Glasgow South,Linn,Glenwood North - 03,,S01009982,10002
-4.2931569996804,55.8511799999453,10275,G51 1NU,24,0,0,24,1,G51 1NU,55.85118,-4.293157,256540,664376,Glasgow Central,Govan,Kingston West and Dumbreck - 02,,S01009872,10724
-4.2182069999944,55.8107450001148,10276,G45 0BU,16,15,1,1,0,G45 0BU,55.810745,-4.218207,261087,659724,Glasgow South,Linn,Glenwood North - 03,,S01009982,10003
-4.28910100017138,55.8514890002296,10277,G51 1NW,94,0,0,94,1,G51 1NW,55.851489,-4.289101,256795,664402,Glasgow Central,Govan,Kinning Park and Festival Park - 04,,S01009869,10725
-4.29341899962122,55.8512829998088,10278,G51 1NY,24,0,0,24,1,G51 1NY,55.851283,-4.293419,256524,664388,Glasgow Central,Govan,Kingston West and Dumbreck - 02,,S01009872,10726
-4.21640400037081,55.8098959997892,10279,G45 0BY,25,5,0,20,1,G45 0BY,55.809896,-4.216404,261197,659626,Glasgow South,Linn,Glenwood North - 05,,S01009984,10004
-4.29353800034522,55.8516760001385,10280,G51 1NZ,26,0,0,26,1,G51 1NZ,55.851676,-4.293538,256518,664432,Glasgow Central,Govan,Kingston West and Dumbreck - 02,,S01009872,10727
-4.21564899961216,55.8098109999991,10281,G45 0DA,20,0,0,20,1,G45 0DA,55.809811,-4.215649,261244,659615,Glasgow South,Linn,Glenwood North - 05,,S01009984,10005
-4.32226500023726,55.8090830001861,10282,G46 8EL,28,25,1,3,0,G46 8EL,55.809083,-4.322265,254561,659753,Glasgow South,Newlands/Auldburn,Carnwadric West - 05,,S01009943,10314
